,file_name,relative_freq_adj,relative_freq_verb,relative_freq_noun,relative_freq_adv,final_person,final_location,final_org
31,3041.a1.txt,718.56,1287.43,1047.9,1047.9,0,0,0
32,1060.a1.txt,537.87,1437.98,768.39,768.39,4,0,0
33,1066.a1.txt,565.82,1258.66,1304.85,1304.85,1,0,1
34,2022.a1.txt,720.93,1569.77,1209.3,1209.3,1,0,1
35,0188.a1.txt,660.95,1272.95,1126.07,1126.07,1,0,2
36,2017.a1.txt,690.54,1125.32,1662.4,1662.4,1,0,0
37,0236.a1.txt,583.45,1478.97,1126.19,1126.19,0,0,0
38,2027.a1.txt,778.16,1207.9,1440.19,1440.19,2,0,0
39,1027.a1.txt,598.5,1458.85,1496.26,1496.26,2,0,3
40,0167.a1.txt,602.54,1162.79,1247.36,1247.36,0,0,2
41,1106.a1.txt,614.04,1074.56,1622.81,1622.81,1,0,2
42,0235.a1.txt,734.31,1108.14,1588.79,1588.79,0,0,0
43,2045.a1.txt,637.5,1450.0,1650.0,1650.0,0,0,1
44,0227.a1.txt,708.38,1404.96,1345.93,1345.93,0,0,1
45,0238.a1.txt,722.58,1445.16,1161.29,1161.29,0,0,0
46,1009.a1.txt,645.55,1193.67,1668.7,1668.7,3,0,3
47,2004.a1.txt,867.12,1227.48,1475.23,1475.23,3,0,0
48,3063.a1.txt,618.56,1072.16,1402.06,1402.06,0,0,4
49,3044.a1.txt,766.28,977.01,1494.25,1494.25,1,0,1
50,0135.a1.txt,832.16,930.89,1523.27,1523.27,0,0,3
51,0198.a1.txt,609.07,1402.27,1303.12,1303.12,0,0,1
52,2026.a1.txt,708.18,1050.06,1367.52,1367.52,1,0,5
53,0109.a1.txt,665.11,1365.23,1306.88,1306.88,1,0,0
54,0156.a1.txt,649.87,1458.89,981.43,981.43,0,0,0
55,1105.a1.txt,675.99,1258.74,1223.78,1223.78,0,0,0
56,3066.a1.txt,842.79,1021.07,1701.78,1701.78,1,0,2
57,0173.a1.txt,743.0,1242.39,1291.11,1291.11,2,0,4
58,1041.a1.txt,539.61,1492.54,1067.74,1067.74,2,0,0
59,1038.a1.txt,608.58,1078.84,1175.66,1175.66,0,0,3
60,1021.a1.txt,603.45,1342.36,1305.42,1305.42,1,0,1
61,1058.a1.txt,518.13,1461.14,1274.61,1274.61,0,0,1
62,2075.a1.txt,658.87,1137.09,1232.73,1232.73,2,0,4
63,0139.a1.txt,532.99,1535.53,1116.75,1116.75,0,0,0
64,2059.a1.txt,879.12,1196.58,1514.04,1514.04,0,0,2
65,1069.a1.txt,739.03,1235.57,1385.68,1385.68,0,0,0
66,2073.a1.txt,617.28,1234.57,836.76,836.76,1,0,1
67,1071.a1.txt,592.42,1362.56,1350.71,1350.71,3,0,5
68,3027.a1.txt,788.09,1260.95,1366.02,1366.02,0,0,0
69,1006.a1.txt,749.46,1349.04,1252.68,1252.68,4,0,0
70,0202.a1.txt,662.72,1136.09,1491.12,1491.12,1,0,1
71,1018.a1.txt,911.36,1235.96,1610.49,1610.49,4,0,1
72,2068.a1.txt,597.4,1311.69,1480.52,1480.52,1,0,0
73,2021.a1.txt,758.29,1327.01,1421.8,1421.8,0,0,0
74,0149.a1.txt,748.3,1263.36,1253.64,1253.64,0,0,1
75,0118.a1.txt,685.11,1238.47,1343.87,1343.87,0,0,1
76,1023.a1.txt,628.68,1139.49,1365.42,1365.42,3,0,2
77,3065.a1.txt,503.28,1225.38,1641.14,1641.14,0,0,1
78,3035.a1.txt,618.18,1018.18,1309.09,1309.09,4,0,2
79,2042.a1.txt,673.58,1334.2,1049.22,1049.22,2,0,0
80,0157.a1.txt,565.61,1583.71,1131.22,1131.22,0,0,0
81,0201.a1.txt,566.8,1430.5,1052.63,1052.63,2,0,0
82,1019.a1.txt,724.17,1057.77,1562.25,1562.25,6,0,8
83,3045.a1.txt,654.4,1411.04,1063.39,1063.39,1,0,0
84,0136.a1.txt,564.97,1220.34,1548.02,1548.02,0,0,0
85,1024.a1.txt,684.45,1287.7,1299.3,1299.3,0,0,0
86,1061.a1.txt,579.51,1253.37,1172.51,1172.51,0,0,0
87,1121.a1.txt,739.55,1275.46,1521.97,1521.97,4,0,3
88,1037.a1.txt,692.4,1248.58,1225.88,1225.88,0,0,0
89,1042.a1.txt,663.83,1268.09,1336.17,1336.17,9,0,3
90,2065.a1.txt,703.65,1353.18,1231.39,1231.39,0,0,0
91,3064.a1.txt,718.82,1395.35,1522.2,1522.2,0,0,0
92,5031.a1.txt,752.69,1182.8,1225.81,1225.81,3,0,0
93,3011.a1.txt,866.51,983.61,1967.21,1967.21,0,0,0
94,2060.a1.txt,784.31,1414.57,1288.52,1288.52,0,0,1
95,0178.a1.txt,678.14,1083.0,1295.55,1295.55,0,0,2
96,2014.a1.txt,953.55,1185.82,1369.19,1369.19,0,0,1
97,2008.a1.txt,896.02,1161.5,1493.36,1493.36,1,0,1
98,0115.a1.txt,839.9,1141.73,1391.08,1391.08,0,0,1
99,2020.a1.txt,633.28,1384.39,1310.75,1310.75,0,0,0
100,0159.a1.txt,519.95,1414.75,1076.18,1076.18,1,0,1
101,4011.a1.txt,636.36,1363.64,1340.91,1340.91,0,0,0
102,2005.a1.txt,740.38,1182.69,1528.85,1528.85,2,0,1
103,2062.a1.txt,528.09,1426.97,1168.54,1168.54,1,0,0
104,0209.a1.txt,598.5,1184.54,1271.82,1271.82,2,0,5
105,1082.a1.txt,567.63,1292.27,1207.73,1207.73,0,0,1
106,0215.a1.txt,414.79,1217.31,1208.3,1208.3,8,0,11
107,1049.a1.txt,676.88,1443.17,1174.97,1174.97,0,0,0
108,0234.a1.txt,622.57,1361.87,1478.6,1478.6,1,0,0
109,1003.a1.txt,756.88,1376.15,1467.89,1467.89,1,0,0
110,1056.a1.txt,663.55,1271.03,1074.77,1074.77,3,0,1
111,1077.a1.txt,886.7,1206.9,1551.72,1551.72,2,0,0
112,1001.a1.txt,739.8,1237.24,1683.67,1683.67,0,0,0
113,1039.a1.txt,604.73,1393.51,1051.71,1051.71,1,0,2
114,0108.a1.txt,446.78,1366.62,1208.94,1208.94,0,0,0
115,2064.a1.txt,544.04,1463.73,1334.2,1334.2,1,0,0
116,1055.a1.txt,587.56,1555.3,1555.3,1555.3,0,0,1
117,0222.a1.txt,741.99,1382.8,1416.53,1416.53,0,0,1
118,0216.a1.txt,656.57,1338.38,1363.64,1363.64,2,0,1
119,1047.a1.txt,879.12,1245.42,1208.79,1208.79,1,0,4
120,0130.a1.txt,861.18,1131.11,1401.03,1401.03,1,0,1
121,3012.a1.txt,682.82,1475.77,1321.59,1321.59,0,0,0
122,2036.a1.txt,661.7,1369.99,1351.35,1351.35,1,0,1
123,0148.a1.txt,912.65,1225.55,1368.97,1368.97,0,0,0
124,0233.a1.txt,733.94,1153.34,1349.93,1349.93,0,0,1
125,0168.a1.txt,575.0,1337.5,1412.5,1412.5,1,0,0
126,2048.a1.txt,703.3,1252.75,1263.74,1263.74,0,0,1
127,3036.a1.txt,527.52,1536.7,1444.95,1444.95,0,0,0
128,1036.a1.txt,681.2,1335.15,1348.77,1348.77,2,0,0
129,1073.a1.txt,624.29,1293.98,1350.74,1350.74,1,0,0
130,1065.a1.txt,703.03,1236.36,1200.0,1200.0,0,0,0
131,1086.a1.txt,680.19,1181.38,1038.19,1038.19,9,0,0
132,3042.a1.txt,857.66,1186.13,1368.61,1368.61,0,0,0
133,2034.a1.txt,517.04,1198.59,1092.83,1092.83,3,0,2
134,0111.a1.txt,690.95,1407.04,1394.47,1394.47,1,0,1
135,0146.a1.txt,566.28,1531.53,1171.17,1171.17,0,0,0
136,3062.a1.txt,620.3,1447.37,1466.17,1466.17,0,0,3
137,2011.a1.txt,852.07,1289.94,1609.47,1609.47,2,0,0
138,1112.a1.txt,625.71,1456.2,1285.55,1285.55,0,0,1
139,1044.a1.txt,801.98,1039.6,1475.25,1475.25,6,0,7
140,3028.a1.txt,757.86,1293.9,1404.81,1404.81,0,0,2
141,1014.a1.txt,682.49,1394.66,1498.52,1498.52,2,0,1
142,3002.a1.txt,1102.94,1274.51,1446.08,1446.08,0,0,0
143,2046.a1.txt,575.12,1314.55,1619.72,1619.72,0,0,4
144,1098.a1.txt,560.75,1327.1,1308.41,1308.41,3,0,1
145,0142.a1.txt,781.67,1347.71,1536.39,1536.39,0,0,1
146,1004.a1.txt,697.14,1234.29,1360.0,1360.0,1,0,4
147,1017.a1.txt,838.12,1354.76,1469.58,1469.58,0,0,1
148,1057.a1.txt,662.58,1582.82,1337.42,1337.42,0,0,1
149,1013.a1.txt,650.12,1205.67,1134.75,1134.75,1,0,0
150,0107.a1.txt,821.73,1462.4,1225.63,1225.63,0,0,0
151,1076.a1.txt,625.78,1376.72,1414.27,1414.27,3,0,1
152,2056.a1.txt,628.42,1243.17,1325.14,1325.14,1,0,1
153,3038.a1.txt,897.96,1244.9,1530.61,1530.61,0,0,0
154,0121.a1.txt,713.57,1356.78,1407.04,1407.04,0,0,3
155,5005.a1.txt,675.91,1473.14,1334.49,1334.49,0,0,1
156,2070.a1.txt,735.01,1257.25,1102.51,1102.51,0,0,2
157,2038.a1.txt,720.61,1314.79,1542.35,1542.35,2,0,2
158,2058.a1.txt,554.91,1190.75,1560.69,1560.69,4,0,0
159,2030.a1.txt,406.82,1443.57,1220.47,1220.47,0,0,0
160,2035.a1.txt,523.81,1297.62,1285.71,1285.71,0,0,0
161,1022.a1.txt,585.42,1612.9,1409.8,1409.8,1,0,0
162,0128.a1.txt,656.93,1167.88,1386.86,1386.86,0,0,0
163,3001.a1.txt,746.89,1431.54,1141.08,1141.08,5,0,0
164,1099.a1.txt,736.39,1312.7,1323.37,1323.37,0,0,3
165,0103.a1.txt,598.67,1363.64,1086.47,1086.47,0,0,1
166,0206.a1.txt,592.02,1312.74,1055.34,1055.34,0,0,0
167,4014.a1.txt,315.58,1400.39,1360.95,1360.95,1,0,0
168,3013.a1.txt,720.34,1271.19,1038.14,1038.14,2,0,1
169,3018.a1.txt,876.78,1208.53,1279.62,1279.62,0,0,0
170,1090.a1.txt,554.19,1280.79,1293.1,1293.1,5,0,1
171,0182.a1.txt,673.62,1356.74,1574.95,1574.95,5,0,1
172,0102.a1.txt,706.59,1173.65,1520.96,1520.96,1,0,0
173,0177.a1.txt,697.12,1394.23,937.5,937.5,0,0,0
174,0213.a1.txt,828.26,1400.73,1425.09,1425.09,1,0,2
175,2040.a1.txt,663.18,1308.9,1692.84,1692.84,0,0,0
176,0138.a1.txt,758.87,1272.95,1346.39,1346.39,1,0,0
177,0171.a1.txt,564.04,1374.85,1386.6,1386.6,0,0,1
178,2007.a1.txt,818.08,1194.83,1453.18,1453.18,0,0,0
179,0179.a1.txt,544.04,1424.87,1204.66,1204.66,0,0,0
180,1007.a1.txt,608.7,1321.74,1321.74,1321.74,1,0,2
181,0114.a1.txt,604.89,1518.66,1171.17,1171.17,1,0,0
182,4042.a1.txt,645.83,1187.5,1250.0,1250.0,0,0,1
183,2015.a1.txt,827.15,1124.07,1421.0,1421.0,0,0,1
184,0203.a1.txt,682.33,1286.35,1442.95,1442.95,4,0,0
185,4013.a1.txt,676.98,1295.94,1257.25,1257.25,0,0,0
186,0207.a1.txt,632.91,1417.72,1227.85,1227.85,0,0,0
187,2031.a1.txt,731.71,1501.93,1283.7,1283.7,0,0,1
188,0174.a1.txt,603.86,1533.82,1388.89,1388.89,1,0,1
189,2071.a1.txt,703.88,1565.53,1019.42,1019.42,0,0,0
190,0189.a1.txt,625.58,1316.53,1176.47,1176.47,0,0,2
191,5022.a1.txt,491.8,1194.38,1498.83,1498.83,1,0,0
192,0196.a1.txt,731.43,1291.43,1200.0,1200.0,7,0,0
193,0161.a1.txt,886.08,1177.22,1506.33,1506.33,0,0,0
194,0212.a1.txt,661.67,1061.17,1348.31,1348.31,0,0,0
195,1070.a1.txt,761.9,1297.62,1261.9,1261.9,0,0,0
196,0205.a1.txt,730.9,1439.65,1328.9,1328.9,0,0,0
197,1097.a1.txt,706.01,1327.71,1359.33,1359.33,1,0,0
198,1094.a1.txt,673.32,1309.23,1097.26,1097.26,0,0,0
199,0165.a1.txt,730.9,1085.27,1483.94,1483.94,1,0,0
200,2019.a1.txt,674.32,1334.29,1434.72,1434.72,0,0,0
201,4045.a1.txt,743.64,1095.89,1565.56,1565.56,0,0,0
202,1103.a1.txt,661.25,1415.31,1229.7,1229.7,0,0,0
203,1072.a1.txt,610.53,1270.18,1326.32,1326.32,2,0,0
204,2054.a1.txt,720.19,1074.38,1582.05,1582.05,4,0,0
205,1081.a1.txt,651.63,1353.38,1278.2,1278.2,0,0,0
206,1068.a1.txt,536.03,1291.74,1537.79,1537.79,3,0,1
207,0124.a1.txt,639.47,1113.56,1675.85,1675.85,0,0,5
208,0224.a1.txt,610.39,1246.75,1181.82,1181.82,0,0,1
209,0180.a1.txt,663.33,1439.3,1289.11,1289.11,1,0,3
210,0113.a1.txt,720.24,1296.44,1357.09,1357.09,1,0,1
211,1100.a1.txt,805.9,1407.49,1259.93,1259.93,0,0,0
212,3072.a1.txt,762.08,1394.05,1338.29,1338.29,0,0,0
213,0143.a1.txt,631.19,1287.13,1460.4,1460.4,0,0,1
214,0164.a1.txt,724.09,1161.05,1647.94,1647.94,0,0,0
215,0120.a1.txt,698.58,1448.9,1280.72,1280.72,2,0,0
216,1095.a1.txt,689.66,1219.21,1268.47,1268.47,1,0,1
217,1063.a1.txt,714.29,1276.35,1229.51,1229.51,5,0,0
218,0223.a1.txt,791.6,1163.17,1373.18,1373.18,0,0,0
219,0158.a1.txt,633.37,1510.35,1181.49,1181.49,0,0,0
220,0185.a1.txt,731.1,1065.68,1548.95,1548.95,0,0,2
221,5015.a1.txt,567.38,1276.6,1229.31,1229.31,0,0,0
222,1016.a1.txt,694.12,1094.12,1047.06,1047.06,0,0,0
223,0219.a1.txt,710.84,1144.58,1469.88,1469.88,0,0,0
224,0100.a1.txt,787.62,1265.82,1462.73,1462.73,0,0,0
225,2055.a1.txt,747.13,1436.78,1350.57,1350.57,0,0,0
226,0122.a1.txt,706.32,1425.03,1536.56,1536.56,0,0,1
227,1089.a1.txt,794.27,1080.73,1562.5,1562.5,0,0,0
228,0105.a1.txt,644.36,1375.46,1313.51,1313.51,1,0,1
229,2069.a1.txt,823.24,1355.93,1392.25,1392.25,0,0,0
230,0116.a1.txt,647.06,1455.88,1294.12,1294.12,0,0,0
231,1020.a1.txt,572.92,1345.49,1180.56,1180.56,6,0,2
232,0151.a1.txt,517.24,1591.51,968.17,968.17,2,0,0
233,3067.a1.txt,751.88,1228.07,1453.63,1453.63,5,0,0
234,0133.a1.txt,536.35,1382.6,1132.3,1132.3,0,0,0
235,0217.a1.txt,814.42,1228.3,1188.25,1188.25,0,0,0
236,0163.a1.txt,594.32,1111.11,1356.59,1356.59,0,0,0
237,3068.a1.txt,823.8,1281.46,1487.41,1487.41,0,0,0
238,1012.a1.txt,763.45,1138.92,1589.49,1589.49,0,0,0
239,0101.a1.txt,589.71,1254.71,1166.88,1166.88,1,0,0
240,2032.a1.txt,621.76,1334.2,1243.52,1243.52,1,0,0
241,2051.a1.txt,904.33,1048.49,1389.25,1389.25,2,0,1
242,1034.a1.txt,561.22,1313.78,1441.33,1441.33,0,0,0
243,2049.a1.txt,525.96,1133.88,1482.24,1482.24,3,0,3
244,1052.a1.txt,506.85,1452.05,1178.08,1178.08,2,0,1
245,0197.a1.txt,671.64,1330.85,1368.16,1368.16,0,0,0
246,0119.a1.txt,793.45,1448.36,1259.45,1259.45,0,0,0
247,0186.a1.txt,516.37,1448.36,1196.47,1196.47,2,0,2
248,0199.a1.txt,535.03,1426.75,1401.27,1401.27,6,0,1
249,0110.a1.txt,872.91,1412.07,1399.23,1399.23,1,0,0
250,0190.a1.txt,562.09,1490.2,1176.47,1176.47,1,0,1
251,0144.a1.txt,703.32,1291.56,1061.38,1061.38,0,0,2
252,0131.a1.txt,785.34,1426.7,1426.7,1426.7,0,0,0
253,1062.a1.txt,546.08,1251.42,1262.8,1262.8,6,0,3
254,1005.a1.txt,687.36,1175.17,1518.85,1518.85,0,0,1
255,0221.a1.txt,666.67,1358.49,1371.07,1371.07,1,0,4
256,1010.a1.txt,710.86,1269.97,1261.98,1261.98,2,0,1
257,2061.a1.txt,754.15,1010.56,1402.71,1402.71,5,0,1
258,3039.a1.txt,817.61,1352.2,1540.88,1540.88,1,0,0
259,2028.a1.txt,706.18,1197.98,1462.8,1462.8,0,0,0
260,0232.a1.txt,667.51,1360.2,1309.82,1309.82,5,0,0
261,1078.a1.txt,543.81,1268.88,1399.8,1399.8,1,0,0
262,0106.a1.txt,838.47,1257.71,1553.64,1553.64,1,0,0
263,1092.a1.txt,560.11,1338.8,1010.93,1010.93,0,0,0
264,3005.a1.txt,625.0,1712.96,1388.89,1388.89,2,0,0
265,1104.a1.txt,548.47,1492.35,1250.0,1250.0,0,0,1
266,0145.a1.txt,698.8,1156.63,1626.51,1626.51,0,0,1
267,1050.a1.txt,755.21,1223.96,1197.92,1197.92,5,0,1
268,0175.a1.txt,615.58,1419.6,1067.84,1067.84,0,0,0
269,0155.a1.txt,722.15,1505.51,1064.87,1064.87,1,0,0
270,0172.a1.txt,710.66,1154.82,1332.49,1332.49,15,0,3
271,3026.a1.txt,764.04,1146.07,1595.51,1595.51,2,0,1
272,1088.a1.txt,642.2,1376.15,1518.86,1518.86,2,0,0
273,2024.a1.txt,820.51,1333.33,1230.77,1230.77,0,0,0
274,2057.a1.txt,666.67,1459.12,1295.6,1295.6,0,0,0
275,3003.a1.txt,965.09,1108.83,1457.91,1457.91,2,0,2
276,2009.a1.txt,547.7,1289.75,1272.08,1272.08,0,0,1
277,2063.a1.txt,825.44,1529.09,1407.31,1407.31,0,0,1
278,1109.a1.txt,809.16,1450.38,1419.85,1419.85,0,0,0
279,3023.a1.txt,619.66,1346.15,1111.11,1111.11,0,0,1
280,0193.a1.txt,800.0,1432.26,1212.9,1212.9,0,0,1
281,2023.a1.txt,633.37,1352.01,1254.57,1254.57,2,0,0
282,0140.a1.txt,754.33,1294.6,1488.28,1488.28,5,0,0
283,0169.a1.txt,722.02,1323.71,1335.74,1335.74,1,0,3
284,1067.a1.txt,715.35,1207.15,1385.99,1385.99,1,0,0
285,0104.a1.txt,592.59,1197.53,1320.99,1320.99,0,0,1
286,0137.a1.txt,785.54,1246.88,1097.26,1097.26,0,0,3
287,4043.a1.txt,689.66,1359.03,1277.89,1277.89,0,0,0
288,0226.a1.txt,870.13,1142.86,1454.55,1454.55,0,0,0
289,0208.a1.txt,820.7,1150.76,1418.38,1418.38,2,0,0
290,0127.a1.txt,584.24,1413.04,1168.48,1168.48,0,0,1
291,2041.a1.txt,857.14,1285.71,1233.77,1233.77,0,0,0
292,1032.a1.txt,645.16,1409.8,1326.16,1326.16,1,0,0
293,0152.a1.txt,765.86,1236.32,1433.26,1433.26,0,0,0
294,2050.a1.txt,579.53,1528.98,1553.64,1553.64,0,0,0
295,3015.a1.txt,686.5,1487.41,1578.95,1578.95,0,0,1
296,3020.a1.txt,451.61,1247.31,1247.31,1247.31,0,0,0
297,0192.a1.txt,733.26,1349.63,977.68,977.68,0,0,0
298,1008.a1.txt,552.29,1316.1,1457.11,1457.11,1,0,0
299,0112.a1.txt,800.48,1290.32,1278.38,1278.38,1,0,0
300,0191.a1.txt,742.51,1401.2,1233.53,1233.53,0,0,2
301,1096.a1.txt,659.09,1363.64,1227.27,1227.27,0,0,1
302,0162.a1.txt,672.37,1246.94,1259.17,1259.17,0,0,0
