,file_name,relative_freq_adj,relative_freq_verb,relative_freq_noun,relative_freq_adv,final_person,final_location,final_org
33,3067.a2.txt,723.51,1149.87,1937.98,1937.98,0,0,1
34,0224.a2.txt,431.24,1083.92,1759.91,1759.91,16,0,1
35,3001.a2.txt,526.89,1339.19,1196.49,1196.49,0,0,18
36,4001.a2.txt,704.57,1310.26,1767.61,1767.61,0,0,0
37,4014.a2.txt,845.77,920.4,2101.99,2101.99,2,0,3
38,1023.a2.txt,765.55,1052.63,1806.22,1806.22,3,0,0
39,3026.a2.txt,655.57,1103.02,2258.06,2258.06,1,0,1
40,1050.a2.txt,909.09,955.12,1898.73,1898.73,0,0,0
41,0202.a2.txt,770.17,1405.87,2078.24,2078.24,0,0,0
42,1062.a2.txt,680.27,1043.08,2097.51,2097.51,0,0,1
43,0234.a2.txt,940.72,953.61,1958.76,1958.76,0,0,4
44,0188.a2.txt,813.68,1061.32,1627.36,1627.36,1,0,3
45,5002.a2.txt,675.53,1229.24,1506.09,1506.09,0,0,2
46,0236.a2.txt,823.39,1109.79,1539.38,1539.38,0,0,0
47,5029.a2.txt,694.09,1221.08,1915.17,1915.17,0,0,0
48,2040.a2.txt,702.15,1098.53,2049.83,2049.83,3,0,2
49,5008.a2.txt,947.23,1082.54,2192.15,2192.15,0,0,0
50,0122.a2.txt,751.04,1070.93,1794.16,1794.16,2,0,5
51,4043.a2.txt,914.87,1245.24,1308.77,1308.77,0,0,1
52,0223.a2.txt,944.96,1007.27,1952.23,1952.23,0,0,4
53,1097.a2.txt,745.19,1081.73,2031.25,2031.25,1,0,2
54,0118.a2.txt,892.61,1408.65,1785.22,1785.22,0,0,0
55,5016.a2.txt,570.18,1242.69,1739.77,1739.77,0,0,0
56,1036.a2.txt,452.83,1245.28,1716.98,1716.98,0,0,5
57,0219.a2.txt,620.53,1276.85,1563.25,1563.25,0,0,0
58,0137.a2.txt,616.84,1186.24,1708.19,1708.19,0,0,1
59,1060.a2.txt,758.02,942.66,1341.11,1341.11,16,0,1
60,4041.a2.txt,625.7,1474.86,1731.84,1731.84,0,0,0
61,2026.a2.txt,575.79,1104.58,1762.63,1762.63,0,0,3
62,5047.a2.txt,663.56,1210.71,2048.89,2048.89,0,0,1
63,0172.a2.txt,627.45,1098.04,2156.86,2156.86,0,0,0
64,1109.a2.txt,992.81,1266.19,1928.06,1928.06,0,0,0
65,5018.a2.txt,847.26,1038.19,1789.98,1789.98,0,0,0
66,1090.a2.txt,594.26,1209.02,1977.46,1977.46,1,0,2
67,4008.a2.txt,666.67,1158.73,1587.3,1587.3,0,0,0
68,4048.a2.txt,919.54,881.23,2145.59,2145.59,0,0,1
69,5006.a2.txt,1289.86,1043.48,2101.45,2101.45,0,0,9
70,4003.a2.txt,588.99,1331.63,1728.55,1728.55,0,0,0
71,3020.a2.txt,718.49,895.17,2014.13,2014.13,2,0,0
72,2075.a2.txt,992.91,921.99,2026.34,2026.34,2,0,1
73,5003.a2.txt,1053.33,1053.33,1853.33,1853.33,0,0,1
74,3042.a2.txt,877.42,1290.32,1754.84,1754.84,0,0,0
75,2067.a2.txt,850.25,1345.18,1332.49,1332.49,0,0,0
76,4017.a2.txt,885.14,906.22,1917.81,1917.81,2,0,2
77,1088.a2.txt,909.09,1147.73,1943.18,1943.18,1,0,0
78,2024.a2.txt,981.13,1283.02,1685.53,1685.53,0,0,1
79,1057.a2.txt,700.12,1166.86,1260.21,1260.21,1,0,0
80,0203.a2.txt,1008.4,960.38,1704.68,1704.68,0,0,0
81,1039.a2.txt,459.91,1721.7,860.85,860.85,0,0,2
82,5046.a2.txt,852.2,1291.61,1850.87,1850.87,0,0,0
83,1055.a2.txt,790.16,1360.1,1619.17,1619.17,0,0,2
84,1010.a2.txt,932.04,1000.0,2000.0,2000.0,0,0,2
85,2035.a2.txt,795.33,1251.33,1686.11,1686.11,1,0,1
86,1020.a2.txt,451.66,1251.98,1695.72,1695.72,0,0,4
87,4006.a2.txt,966.92,1005.09,2061.07,2061.07,1,0,0
88,3012.a2.txt,684.21,1144.74,1447.37,1447.37,0,0,0
89,4023.a2.txt,543.77,1445.62,1538.46,1538.46,0,0,0
90,2009.a2.txt,889.77,1049.14,1938.91,1938.91,0,0,0
91,2056.a2.txt,902.87,1203.83,1340.63,1340.63,0,0,0
92,0148.a2.txt,501.75,1108.52,1960.33,1960.33,1,0,8
93,2030.a2.txt,486.94,1520.19,1508.31,1508.31,0,0,1
94,1094.a2.txt,667.46,1287.25,1597.14,1597.14,0,0,0
95,2060.a2.txt,699.0,1226.82,1640.51,1640.51,1,0,0
96,1043.a2.txt,533.33,1236.36,1369.7,1369.7,0,0,10
97,5034.a2.txt,876.29,1250.0,1791.24,1791.24,5,0,1
98,1105.a2.txt,599.08,1105.99,1854.84,1854.84,0,0,0
99,0231.a2.txt,561.28,1145.48,2061.86,2061.86,1,0,2
100,4019.a2.txt,828.03,1477.71,1541.4,1541.4,0,0,1
101,0192.a2.txt,539.27,1195.78,1910.9,1910.9,2,0,1
102,1008.a2.txt,677.97,1150.12,1828.09,1828.09,0,0,1
103,2042.a2.txt,796.22,1093.12,1781.38,1781.38,0,0,0
104,2000.a2.txt,936.64,1198.35,1997.25,1997.25,3,0,3
105,0105.a2.txt,864.04,1270.65,1702.67,1702.67,0,0,0
106,0214.a2.txt,846.68,995.42,1887.87,1887.87,11,0,0
107,3041.a2.txt,627.22,1088.76,2248.52,2248.52,1,0,1
108,5035.a2.txt,882.35,1203.21,1965.24,1965.24,0,0,1
109,5011.a2.txt,851.33,1029.22,1639.14,1639.14,6,0,0
110,0237.a2.txt,641.2,750.34,1923.6,1923.6,1,0,5
111,4027.a2.txt,950.7,915.49,2051.06,2051.06,0,0,1
112,2066.a2.txt,761.49,1120.69,2068.97,2068.97,2,0,0
113,2072.a2.txt,527.7,1134.56,1978.89,1978.89,0,0,0
114,0157.a2.txt,493.98,1421.69,1168.67,1168.67,0,0,0
115,1016.a2.txt,628.34,1363.64,1631.02,1631.02,0,0,1
116,0158.a2.txt,576.18,1267.61,1651.73,1651.73,1,0,0
117,3037.a2.txt,924.68,900.18,2210.66,2210.66,2,0,0
118,2023.a2.txt,750.0,1212.5,1525.0,1525.0,0,0,23
119,5004.a2.txt,469.36,1238.59,1486.31,1486.31,2,0,3
120,1077.a2.txt,814.25,1030.53,1819.34,1819.34,5,0,4
121,1034.a2.txt,755.15,1029.75,1453.09,1453.09,0,0,4
122,2069.a2.txt,729.56,1144.65,1748.43,1748.43,0,0,0
123,0185.a2.txt,577.62,1143.2,1732.85,1732.85,0,0,0
124,0149.a2.txt,647.11,1233.82,1967.21,1967.21,0,0,1
125,2036.a2.txt,749.19,1259.5,1704.67,1704.67,0,0,0
126,2048.a2.txt,722.22,1000.0,1788.89,1788.89,1,0,1
127,0119.a2.txt,650.81,1276.6,1827.28,1827.28,0,0,0
128,0235.a2.txt,931.68,1254.66,2273.29,2273.29,0,0,0
129,1048.a2.txt,688.68,1141.51,2066.04,2066.04,0,0,4
130,5010.a2.txt,777.67,927.22,1575.27,1575.27,7,0,10
131,4045.a2.txt,730.01,973.35,1552.72,1552.72,0,0,9
132,2058.a2.txt,771.93,1017.54,2081.87,2081.87,1,0,1
133,0204.a2.txt,663.78,1082.25,1933.62,1933.62,0,0,1
134,3065.a2.txt,964.67,1141.3,2336.96,2336.96,1,0,2
135,1068.a2.txt,881.64,1062.8,1533.82,1533.82,1,0,24
136,0128.a2.txt,702.58,1042.15,1838.41,1838.41,0,0,4
137,2061.a2.txt,887.1,967.74,2069.89,2069.89,0,0,0
138,0189.a2.txt,744.92,880.36,1715.58,1715.58,1,0,3
139,1102.a2.txt,707.76,1152.97,1815.07,1815.07,1,0,0
140,0216.a2.txt,938.22,1132.72,1624.71,1624.71,0,0,0
141,5041.a2.txt,684.93,1287.67,1821.92,1821.92,1,0,0
142,4036.a2.txt,845.25,1196.36,1586.48,1586.48,2,0,2
143,1044.a2.txt,810.06,856.61,1489.76,1489.76,4,0,4
144,5038.a2.txt,982.14,1045.92,1964.29,1964.29,0,0,1
145,1070.a2.txt,627.96,1172.99,1860.19,1860.19,0,0,1
146,5048.a2.txt,560.98,1317.07,1597.56,1597.56,0,0,0
147,0207.a2.txt,683.65,1246.65,1876.68,1876.68,0,0,0
148,1061.a2.txt,702.95,1383.22,1485.26,1485.26,0,0,1
149,0187.a2.txt,923.45,1044.96,1798.3,1798.3,3,0,0
150,1041.a2.txt,621.19,1412.91,1656.52,1656.52,2,0,1
151,0131.a2.txt,593.33,1149.57,2249.69,2249.69,0,0,0
152,4044.a2.txt,695.1,1390.21,1864.14,1864.14,6,0,1
153,4021.a2.txt,559.61,1228.71,1642.34,1642.34,0,0,1
154,2011.a2.txt,878.46,794.22,2310.47,2310.47,0,0,2
155,0135.a2.txt,860.47,1034.88,1837.21,1837.21,2,0,3
156,0107.a2.txt,713.46,1357.88,1611.05,1611.05,1,0,1
157,4022.a2.txt,580.3,1268.56,1956.82,1956.82,0,0,0
158,4024.a2.txt,857.14,1035.71,1773.81,1773.81,1,0,1
159,3036.a2.txt,672.04,1209.68,2231.18,2231.18,2,0,0
160,0165.a2.txt,776.98,1007.19,2043.17,2043.17,2,0,3
161,0111.a2.txt,491.33,1416.18,1907.51,1907.51,0,0,0
162,1012.a2.txt,954.2,1145.04,1946.56,1946.56,0,0,0
163,0104.a2.txt,695.65,981.37,2086.96,2086.96,4,0,1
164,1049.a2.txt,899.61,1082.14,2425.03,2425.03,0,0,1
165,1072.a2.txt,828.28,898.99,2090.91,2090.91,1,0,4
166,1003.a2.txt,835.16,1065.93,1725.27,1725.27,5,0,2
167,5014.a2.txt,537.08,1278.77,1713.55,1713.55,0,0,0
168,1099.a2.txt,528.89,1106.76,2047.01,2047.01,3,0,0
169,0130.a2.txt,603.45,1023.71,1778.02,1778.02,4,0,1
170,4010.a2.txt,1025.0,1075.0,2012.5,2012.5,0,0,0
171,0186.a2.txt,621.12,1316.77,1652.17,1652.17,0,0,0
172,0208.a2.txt,748.86,1342.47,1671.23,1671.23,4,0,0
173,4030.a2.txt,690.07,992.74,1912.83,1912.83,0,0,1
174,5045.a2.txt,825.24,983.01,1990.29,1990.29,1,0,5
175,0142.a2.txt,820.61,1145.04,2270.99,2270.99,0,0,0
176,1006.a2.txt,667.77,1079.97,1665.29,1665.29,2,0,2
177,0121.a2.txt,733.41,803.26,2002.33,2002.33,2,0,2
178,0101.a2.txt,540.54,939.51,2123.55,2123.55,0,0,0
179,1009.a2.txt,714.29,1170.96,1955.5,1955.5,0,0,0
180,5031.a2.txt,736.68,1026.65,2257.05,2257.05,0,0,0
181,0180.a2.txt,666.67,1144.44,1966.67,1966.67,2,0,0
182,2070.a2.txt,705.05,1104.58,1609.87,1609.87,1,0,3
183,0177.a2.txt,836.16,1005.65,1468.93,1468.93,0,0,1
184,4015.a2.txt,765.55,1028.71,2200.96,2200.96,0,0,2
185,5026.a2.txt,828.33,1032.41,1692.68,1692.68,0,0,12
186,1056.a2.txt,662.53,1159.42,1853.0,1853.0,3,0,3
187,2068.a2.txt,612.5,1150.0,1975.0,1975.0,0,0,0
188,1026.a2.txt,608.16,1354.89,1516.55,1516.55,1,0,0
189,0127.a2.txt,775.99,1142.02,2020.5,2020.5,0,0,1
190,2019.a2.txt,810.4,1483.18,1544.34,1544.34,2,0,0
191,0120.a2.txt,772.2,1184.04,1904.76,1904.76,0,0,0
192,3072.a2.txt,860.93,982.34,1876.38,1876.38,0,0,0
193,3018.a2.txt,1038.67,1193.37,2044.2,2044.2,1,0,2
194,5013.a2.txt,772.8,1159.2,1591.96,1591.96,3,0,1
195,2027.a2.txt,875.0,1000.0,1861.11,1861.11,2,0,0
196,5012.a2.txt,879.35,1124.74,2464.21,2464.21,0,0,4
197,0176.a2.txt,735.29,949.2,2112.3,2112.3,0,0,0
198,5028.a2.txt,611.74,911.36,1448.19,1448.19,0,0,14
199,0169.a2.txt,1214.29,1163.27,1816.33,1816.33,2,0,2
200,1078.a2.txt,702.92,1220.16,1193.63,1193.63,0,0,4
201,0113.a2.txt,783.0,1196.87,1979.87,1979.87,0,0,0
202,0162.a2.txt,714.29,1207.79,2012.99,2012.99,0,0,0
203,0191.a2.txt,648.46,1228.67,1843.0,1843.0,0,0,15
204,2007.a2.txt,904.14,1013.07,1786.49,1786.49,3,0,10
205,4013.a2.txt,855.95,1116.91,2025.05,2025.05,0,0,0
206,5027.a2.txt,708.76,1146.91,1430.41,1430.41,0,0,0
207,3045.a2.txt,941.66,1084.95,1883.32,1883.32,0,0,0
208,5033.a2.txt,585.31,1320.05,1506.85,1506.85,0,0,2
209,4004.a2.txt,702.43,1136.65,2222.22,2222.22,0,0,0
210,2071.a2.txt,579.35,1549.12,1536.52,1536.52,0,0,0
211,0109.a2.txt,590.55,1233.6,1587.93,1587.93,3,0,3
212,0215.a2.txt,961.3,1435.71,1598.0,1598.0,1,0,0
213,2065.a2.txt,1050.63,1075.95,1848.1,1848.1,0,0,1
214,2032.a2.txt,915.7,1250.0,2107.56,2107.56,0,0,0
215,0194.a2.txt,944.1,1142.86,1875.78,1875.78,0,0,5
216,0238.a2.txt,600.0,1262.5,1800.0,1800.0,0,0,0
217,5005.a2.txt,593.12,1162.51,1696.32,1696.32,0,0,0
218,0125.a2.txt,1130.43,1173.91,1768.12,1768.12,0,0,0
219,0196.a2.txt,731.43,1234.29,2011.43,2011.43,1,0,1
220,5001.a2.txt,801.07,801.07,1855.81,1855.81,3,0,4
221,2013.a2.txt,762.71,883.78,2118.64,2118.64,0,0,3
222,2016.a2.txt,743.8,1198.35,2107.44,2107.44,0,0,1
223,4042.a2.txt,602.09,1164.92,2015.71,2015.71,0,0,0
224,0161.a2.txt,655.74,1147.54,2084.31,2084.31,0,0,13
225,2044.a2.txt,714.29,1119.05,1416.67,1416.67,3,0,2
226,1013.a2.txt,793.27,1081.73,1742.79,1742.79,0,0,0
227,5039.a2.txt,793.85,947.5,1895.01,1895.01,2,0,14
228,0150.a2.txt,643.04,1391.08,1640.42,1640.42,0,0,0
229,5023.a2.txt,673.21,1220.2,1598.88,1598.88,0,0,1
230,5024.a2.txt,687.33,889.49,1495.96,1495.96,7,0,4
231,1032.a2.txt,421.18,1239.47,1395.91,1395.91,3,0,0
232,1014.a2.txt,860.08,1270.86,1835.69,1835.69,1,0,0
233,4032.a2.txt,963.35,1047.12,2020.94,2020.94,0,0,2
234,1058.a2.txt,834.55,1259.15,2181.55,2181.55,1,0,3
235,3013.a2.txt,698.29,1343.87,1567.85,1567.85,0,0,0
236,0232.a2.txt,706.18,1286.25,1538.46,1538.46,0,0,0
237,5030.a2.txt,800.52,984.25,1889.76,1889.76,1,0,0
238,3062.a2.txt,530.97,1227.88,1703.54,1703.54,0,0,0
239,3063.a2.txt,863.79,1018.83,1627.91,1627.91,1,0,9
240,0206.a2.txt,719.79,1092.54,1799.49,1799.49,1,0,1
241,5049.a2.txt,653.69,1182.2,1849.79,1849.79,0,0,0
242,1081.a2.txt,698.64,1053.18,1657.98,1657.98,1,0,13
243,0173.a2.txt,1162.26,851.55,2174.91,2174.91,4,0,1
244,2045.a2.txt,938.14,1061.86,1835.05,1835.05,2,0,3
245,5042.a2.txt,778.74,1137.21,2262.05,2262.05,0,0,0
246,0140.a2.txt,813.84,1149.54,1780.26,1780.26,0,0,0
247,1029.a2.txt,762.27,956.07,2067.18,2067.18,0,0,15
248,1019.a2.txt,1092.67,726.14,2247.58,2247.58,2,0,2
249,2015.a2.txt,585.18,754.23,1976.59,1976.59,1,0,3
250,5044.a2.txt,613.58,1161.88,2702.35,2702.35,0,0,0
251,2041.a2.txt,834.44,874.17,1708.61,1708.61,0,0,17
252,1103.a2.txt,713.42,1172.91,1801.69,1801.69,0,0,0
253,1106.a2.txt,814.33,901.19,1965.26,1965.26,4,0,8
254,3035.a2.txt,748.9,1134.36,1740.09,1740.09,0,0,4
255,4011.a2.txt,585.89,1318.24,2117.18,2117.18,0,0,2
256,2046.a2.txt,1177.8,1053.23,2400.91,2400.91,0,0,1
257,1092.a2.txt,643.2,1213.59,1468.45,1468.45,0,0,5
258,2050.a2.txt,951.78,989.85,2271.57,2271.57,0,0,4
259,2012.a2.txt,728.64,1130.65,1796.48,1796.48,1,0,0
260,0168.a2.txt,751.67,1274.98,2350.14,2350.14,0,0,1
261,2047.a2.txt,1240.96,987.95,2108.43,2108.43,0,0,2
262,2039.a2.txt,826.73,1121.18,1981.88,1981.88,0,0,0
263,0201.a2.txt,766.07,820.79,1450.07,1450.07,0,0,8
264,0222.a2.txt,614.6,1177.98,1946.22,1946.22,1,0,6
265,0100.a2.txt,795.59,1309.67,2093.02,2093.02,1,0,2
266,1064.a2.txt,700.0,1137.5,1750.0,1750.0,0,0,10
267,1112.a2.txt,863.93,1241.9,1555.08,1555.08,1,0,0
268,3044.a2.txt,763.45,1026.28,1451.81,1451.81,1,0,24
269,0178.a2.txt,929.07,1138.86,1938.06,1938.06,1,0,0
270,0195.a2.txt,546.12,1067.96,1213.59,1213.59,0,0,25
271,2038.a2.txt,1032.68,941.18,1986.93,1986.93,0,0,5
272,0112.a2.txt,799.06,998.82,2185.66,2185.66,1,0,0
273,0200.a2.txt,697.94,1315.79,1613.27,1613.27,0,0,18
274,2018.a2.txt,1016.55,1063.83,2364.07,2364.07,3,0,1
275,4029.a2.txt,559.44,1258.74,1958.04,1958.04,16,0,1
276,1100.a2.txt,687.42,1387.81,1867.7,1867.7,1,0,0
277,1121.a2.txt,787.49,1057.17,1607.34,1607.34,3,0,5
278,4016.a2.txt,652.82,1424.33,1572.7,1572.7,0,0,0
279,5021.a2.txt,607.8,1146.79,1823.39,1823.39,0,0,0
280,4012.a2.txt,810.81,1203.93,1990.17,1990.17,0,0,2
281,1018.a2.txt,897.16,1105.03,2089.72,2089.72,1,0,0
282,5020.a2.txt,864.71,1115.76,1743.38,1743.38,0,0,0
283,0138.a2.txt,733.59,1261.26,1866.15,1866.15,0,0,0
284,0218.a2.txt,701.97,1169.95,2253.69,2253.69,0,0,0
285,3028.a2.txt,823.05,768.18,2277.09,2277.09,1,0,12
286,5017.a2.txt,950.7,1103.29,1830.99,1830.99,2,0,0
287,2063.a2.txt,996.93,1196.32,1610.43,1610.43,0,0,0
288,2055.a2.txt,620.25,1177.22,1860.76,1860.76,0,0,0
289,1002.a2.txt,663.51,1338.86,1706.16,1706.16,0,0,2
290,2022.a2.txt,776.2,750.32,1397.15,1397.15,4,0,21
291,0182.a2.txt,848.59,973.38,1638.94,1638.94,4,0,33
292,0159.a2.txt,829.33,1045.67,1814.9,1814.9,0,0,0
293,4025.a2.txt,770.29,1127.92,1843.19,1843.19,1,0,0
294,0136.a2.txt,849.75,1182.27,2007.39,2007.39,0,0,0
295,4037.a2.txt,596.45,1015.23,2296.95,2296.95,0,0,0
296,2034.a2.txt,845.71,891.43,2011.43,2011.43,1,0,4
297,4033.a2.txt,642.62,1364.15,1273.96,1273.96,1,0,0
298,0227.a2.txt,968.47,878.38,1891.89,1891.89,0,0,0
299,2021.a2.txt,959.72,1054.5,1777.25,1777.25,0,0,0
300,2064.a2.txt,602.09,1073.3,2081.15,2081.15,1,0,0
301,2017.a2.txt,823.24,1174.33,1924.94,1924.94,0,0,0
302,0171.a2.txt,845.77,1069.65,1791.04,1791.04,0,0,1
303,1065.a2.txt,789.47,1116.15,1615.25,1615.25,1,0,0
304,2057.a2.txt,681.48,1155.56,1762.96,1762.96,0,0,1
305,0198.a2.txt,761.49,1020.11,1867.82,1867.82,2,0,2
306,5037.a2.txt,838.47,1011.1,1874.23,1874.23,0,0,0
307,0115.a2.txt,655.53,1259.64,2172.24,2172.24,0,0,1
308,4009.a2.txt,516.33,1211.8,1675.45,1675.45,0,0,1
309,4002.a2.txt,655.93,1093.21,2174.91,2174.91,0,0,0
310,2059.a2.txt,1024.69,1148.15,2222.22,2222.22,0,0,0
311,4028.a2.txt,725.0,1287.5,1887.5,1887.5,1,0,1
312,0221.a2.txt,507.34,1014.69,2176.23,2176.23,0,0,2
313,0205.a2.txt,801.64,1048.3,2034.94,2034.94,2,0,2
314,0103.a2.txt,1004.78,1220.1,1901.91,1901.91,0,0,1
315,1031.a2.txt,660.71,1053.57,2071.43,2071.43,0,0,4
316,0174.a2.txt,896.86,1143.5,2275.78,2275.78,0,0,3
317,4005.a2.txt,1044.63,968.66,2165.24,2165.24,0,0,5
318,2014.a2.txt,868.37,1106.03,1946.98,1946.98,1,0,3
319,1017.a2.txt,965.52,896.55,1793.1,1793.1,4,0,13
320,4040.a2.txt,522.29,1070.06,1694.27,1694.27,0,0,1
321,0134.a2.txt,957.06,822.09,1754.6,1754.6,0,0,1
322,1098.a2.txt,649.63,1277.96,1735.89,1735.89,2,0,1
323,1069.a2.txt,730.45,843.62,1954.73,1954.73,4,0,15
324,3023.a2.txt,634.33,1305.97,1728.86,1728.86,0,0,0
325,5036.a2.txt,885.07,1056.8,2126.82,2126.82,0,0,0
326,0110.a2.txt,585.99,1337.58,2178.34,2178.34,0,0,0
327,0190.a2.txt,581.54,1314.79,1226.3,1226.3,0,0,0
328,0163.a2.txt,941.94,967.74,1677.42,1677.42,0,0,0
329,1005.a2.txt,957.25,947.96,1728.62,1728.62,9,0,17
330,3003.a2.txt,1062.7,977.68,2051.01,2051.01,0,0,3
331,0167.a2.txt,824.28,978.26,1730.07,1730.07,4,0,0
332,0213.a2.txt,834.33,1466.03,1752.09,1752.09,0,0,0
333,0175.a2.txt,653.85,1371.79,1769.23,1769.23,0,0,1
334,4026.a2.txt,871.17,969.33,2134.97,2134.97,3,0,1
335,0193.a2.txt,823.27,1185.51,2173.44,2173.44,0,0,5
336,4018.a2.txt,609.76,1219.51,1719.51,1719.51,0,0,1
337,5025.a2.txt,642.95,1039.67,1901.5,1901.5,0,0,1
338,3002.a2.txt,807.95,1271.52,1668.87,1668.87,0,0,0
339,4035.a2.txt,686.81,1222.53,2142.86,2142.86,0,0,1
340,1021.a2.txt,706.46,1071.86,1717.42,1717.42,1,0,3
341,5043.a2.txt,638.02,1393.23,1875.0,1875.0,0,0,0
342,5022.a2.txt,1007.85,942.41,1832.46,1832.46,0,0,0
343,1007.a2.txt,589.62,1226.42,2004.72,2004.72,0,0,13
